lemma_võro,lemma_estonian,lemma_finnish,lemma_english,lemma_saami,lemma_norwegian,lemma_swedish,lemma_german,pos,semtype,audio,,,
teedäq andma,teatama,tiedottaa,inform,dieđihit,orientere,orientera,aufklären,V,HUM_V,https://synaq.org/priv/heli/ev/0001b-d-00236.mp3,,,
teema,teema,aihe,theme,fáddá,tema,tema,tema_DEU,N,SCHOOL,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00372.mp3,,,
tegeligult,tegelikult,itse asiassa,in fact,iešalddes,av seg selv,av seg selv_SWE,av seg selv_DEU,Adv,DIV_ADV,,,,
tegemä,tegema,tehdä,do,dahkat,gjøre,göra,machen,V,ACTION_V,https://synaq.org/priv/heli/ev/0001m-01767.mp3,,,
tegemä,tegema,valmistaa,make,ráhkadit,lage,tillaga,zubereiten,V,WORK_ECONOMY_V,https://synaq.org/priv/heli/ev/0001m-01767.mp3,,,
teksaq,teksad,farkut,jeans,doŋgeribuvssat,dongeribukse,jeans,dongeribukse_DEU,N,CLOTHING_PL,,,,
tekst',tekst,teksti,text,teaksta,tekst,text,Text,N,TEXT,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00610.mp3,,,
tel'mä,tellima,tilata,order,diŋgot,bestille,beställa,bestellen,V,WORK_ECONOMY_V,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00661.mp3,,,
telefon',telefon,puhelin,telephone,telefovdna,telefon,telefon,telefon_DEU,N,THING,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00624.mp3,,,
telefoninummõr',telefoninumber,puhelinnumero,telephone number,telefonnummir,telefonnummer,telefonnummer_SWE,telefonnummer_DEU,N,YYY,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00630.mp3,,,
telk',telk,teltta,tent,tealtá,telt,tält,telt_DEU,N,BUILDING,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00658.mp3,,,
tereq hummogust,tere hommikust,hyvää huomenta,good morning,buorre iđit,god morgen,god morgen_SWE,god morgen_DEU,Mwe,EXPRESSIONS,,,,
tereq õdagust,tere õhtust,hyvää iltaa,good evening,buorre eahket,god kveld,god kveld_SWE,god kveld_DEU,Mwe,EXPRESSIONS,,,,
tereq pääväst,tere päevast,hyvää päivää,good day,buore beaivvi,god dag,god dag_SWE,god dag_DEU,Mwe,EXPRESSIONS,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00851.mp3,,,
teretämä,teretama,tervehtiä,greet,buorástahttit,hilse på,hälsa,begrüßen,V,VERBAL_V,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00853.mp3,,,
teretüs,teretus,terveys,greeting,dearvvuohta,hilsen,hälsing,hilsen_DEU,N,LANGUAGEPART,https://synaq.org/priv/heli/ev/0001s-sa-so-00516.mp3,,,
terräv,terav,terävä,sharp,bastil,kvass,vass,kvass_DEU,A,OBJECT_A,https://synaq.org/priv/heli/ev/0001b-d-01627.mp3,,,
terveq,kogu,koko,whole,ollis,hel,hel,hel_DEU,A,ISSUE_A,https://synaq.org/priv/heli/ev/0001k-ke-ko-01641.mp3,,,
terveq,terve                             ,terve,sound,dearvvas,frisk,frisk,frisk_DEU,A,BODY_A,https://synaq.org/priv/heli/ev/0001k-ke-ko-01641.mp3,,,
tervütämä,tervitama,tervehtiä,get well,dearvvašmuvvat,bli frisk,friskna,gesunden,V,BODY_V,https://synaq.org/priv/heli/ev/0001s-sa-so-00512.mp3,,,
tiatri,teater,teatteri,theatre,teáhter,teater,teater,teater_DEU,N,SHOW,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00078.mp3,,,
tii,tee,tie,road,geaidnu,vei,väg,vei_DEU,N,ROAD,https://synaq.org/priv/heli/ev/0001m-00143.mp3,,,
tiidmine,teadmine,taito,knowledge,máhttu,kunnskap,kunskap,kunnskap_DEU,N,SCHOOL,https://synaq.org/priv/heli/ev/000100480.mp3,,,
tiidmine,teadmine,tieto,knowledge,diehtu,viten,besked,viten_DEU,N,ABSTRACT,https://synaq.org/priv/heli/ev/000100480.mp3,,,
tiidmä,teadma,tietää,know,diehtit,vite,veta,wissen,V,EXPERIENCE_V,https://synaq.org/priv/heli/ev/000100482.mp3,,,
tiigri,tiiger,tiikeri,tiger,tiger,tiger,tiger_SWE,tiger_DEU,N,ANIMAL_WILD,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-01090.mp3,,,
tiin'mä,teenima,ansaita,earn,dinet,tjene,tjäna,verdienen,V,WORK_ECONOMY_V,https://synaq.org/priv/heli/ev/0001item1768.mp3,,,
tiirist',teerist,tieristeys,road crossing,luoddaearru,vegkryss,vägkorsning,vegkryss_DEU,N,CITY,https://synaq.org/priv/heli/ev/0001r-01647.mp3,,,
tikutops',tikutops,tulitikkuaski,matchbox,riššadoassa,fyrstikkeske,tändsticksask,fyrstikkeske_DEU,N,THING,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-01186.mp3,,,
tohtri,arst,lääkäri,physician,doavttir,lege,läkare,lege_DEU,N,PROFESSION,https://synaq.org/priv/heli/ev/000101352.mp3,,,
toimõ tulõma,hakkama saama,pärjätä,manage,birget,klare seg,klara sig,schaffen,V,EXPERIENCE_V,,,,
toimõ tulõma,hakkama saama,selvitä,manage,nagodit,klare,orka,vermögen,V,AUX_V,,,,
toimõndaja,toimetaja,toimittaja,editor,doaimmaheaddji,redaktør,redaktör,Redakteur,N,PROFESSION,https://synaq.org/priv/heli/ev/0001n-o-02620.mp3,,,
toll',toll,tulli,customs,duollu,toll,toll_SWE,toll_DEU,N,FINANCE,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00158.mp3,,,
tolm,tol,pöly,dust,dopmu,støv,damm,støv_DEU,N,ROOM_OTHER,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00179.mp3,,,
tomat’,tomat,tomaatti,tomato,tomáhta,tomat,tomat,Tomate,N,FOOD_DISH,FOOD_GROCERY_PL,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00200.mp3,,
torm',torm,myrsky,storm,stoarbma,storm,storm,storm_DEU,N,WEATHER,https://synaq.org/priv/heli/ev/0001item0571.mp3,,,
torn',torn,torni,tower,doardna,tårn,tårn_SWE,tårn_DEU,N,CITY,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00463.mp3,,,
traktor',traktor,traktori,tractor,tráktor,traktor,traktor,traktor_DEU,N,VEHICLE,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00616.mp3,,,
trepp',trepp,portaat,stairs,tráhppá,trapp,trappa,Treppe,N,ROOMPART,https://synaq.org/priv/heli/ev/0001m-00261.mp3,,,
trepp',trepp,rappu,staircase,ráhppa,trapp,trapp_SWE,trapp_DEU,N,ROOMPART,https://synaq.org/priv/heli/ev/0001m-00261.mp3,,,
triik'mä,triikima,silittää,pat,njávkkadit,stryke,stryka länge,lange streichen,V,ACTION_V,MORFAC_V,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00729.mp3,,
ts'urk'ma,rikkuma,pilata,spoil,billistit,ødelegge,förstöra,zerstören,V,ACTION_V,https://synaq.org/priv/heli/ev/0001m-01794.mp3,,,
tsaar',tsaar,tsaari,tsar,cára,tsar,tsar_SWE,tsar_DEU,N,PROFESSION,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00911.mp3,,,
tsialiha,sealiha,sianliha,pork,spiinnebiergu,svinekjøtt,griskött,svinekjøtt_DEU,N,FOOD_GROCERY,https://synaq.org/priv/heli/ev/0001s-sa-so-00884.mp3,,,
tsiga,siga,sika,pig,spiidni,gris,gris,gris_DEU,N,ANIMAL_DOM,https://synaq.org/priv/heli/ev/0001m-03010.mp3,,,
tsiht',eesmärk,tavoite,goal,ulbmil,mål,mål,mål_DEU,N,THOUGHT,https://synaq.org/priv/heli/ev/0001b-d-00826.mp3,,,
tsiirop',siirup,siirappi,syrup,sirát,sirup,sirap,sirup_DEU,N,FOOD_GROCERY,https://synaq.org/priv/heli/ev/0001s-sa-so-01812.mp3,,,
tsilli,tšilli,chili,chilli,chili_SME,chili,chili,Chili,N,FOOD_GROCERY,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-01006.mp3,,,
tsirgukõnõ,linnuke,pikkulintu,small bird,cizáš,småfugl,småfågel,småfugl_DEU,N,BIRD,https://synaq.org/priv/heli/ev/0001b-d-00072.mp3,,,
tsirk,lind,lintu,bird,loddi,fugl,fågel,fugl_DEU,N,BIRD,https://synaq.org/priv/heli/ev/0001l-01689.mp3,,,
tsitron’,sidrun,sitruuna,lemon,sitrovdna,sitron,citron,Zitrone,N,FOOD_DISH,FOOD_GROCERY,https://synaq.org/priv/heli/ev/0001s-sa-so-01663.mp3,,
tsukru,suhkur,sokeri,sugar,sohkar,sukker,socker,Zucker,N,FOOD_GROCERY,https://synaq.org/priv/heli/ev/0001s-sa-so-00244.mp3,,,
tsukru,suhkur,sokeri,sugar,sohkar,sukker,socker,sukker_DEU,N,FOOD_GROCERY,https://synaq.org/priv/heli/ev/0001s-sa-so-00244.mp3,,,
tsäi,tee,tee,tea,teadja,te,te,Tee,N,DRINK,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00341.mp3,,,
tsäikruus',teetass,teekuppi,teacup,deadjagohppu,tekopp,tekopp,tekopp_DEU,N,CONTAINER,,,,
tsäiluits,teelusikas,teelusikka,teaspoon,deadjabaste,teskje,tesked,teskje_DEU,N,KITCHEN,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00369.mp3,,,
tsäro,lokk,kihara,curl,smarvi,krøll,lock,krøll_DEU,N,BODYPART,https://synaq.org/priv/heli/ev/0001k-ke-ko-00543.mp3,,,
tsõõr',ratas,pyörä,wheel,juvla,hjul,hjul,hjul_DEU,N,THING,https://synaq.org/priv/heli/ev/000101193.mp3,,,
tsõõrik,ümarik,pyöreä,round,jorbbas,rund,rund,rund_DEU,A,OBJECT_A,,,,
tugi,tugi,tuki,support,doarjja,støtte,stöd,støtte_DEU,N,ABSTRACT,https://synaq.org/priv/heli/ev/0001s-sa-so-02696.mp3,,,
tugituul',tugitool,nojatuoli,armchair,mieiganstuollu,lenestol,fåtölj,lenestol_DEU,N,FURNITURE,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-01094.mp3,,,
tugõma,toetama,tukea,support,doarjut,støtte,stödja,unterstützen,V,ACTION_V,,,,
tuhk,tuhk,tuhka,ash,gutna,aske,aska,aske_DEU,N,NATURE,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-01115.mp3,,,
tukõv,tugev,vahva,strong,gievra,sterk,stark,sterk_DEU,A,HUM_A,https://synaq.org/priv/heli/ev/0001k-ka-ke-00969.mp3,,,
tukõv,tugev,voimakas,strong,fámolaš,kraftfull,kraftfull,kraftfull_DEU,A,ANIMAL_A,https://synaq.org/priv/heli/ev/0001k-ka-ke-00969.mp3,,,
tuli,tuli,tuli,fire,dolla,ild,eld,ild_DEU,N,NATURE,https://synaq.org/priv/heli/ev/0001l-00915.mp3,,,
tulõma,tulema,tulla,come,boahtit,komme,komma,kommen,V,mMOVE_V,https://synaq.org/priv/heli/ev/0001h-01355.mp3,,,
tulõtikk,tuletikk,tulitikku,match,rišša,fyrstikk,tändsticka,fyrstikk_DEU,N,THING,,,,
tundma,tundma,tuntea,know,dovdat,kjenne,känna,kennen,V,EXPERIENCE_V,https://synaq.org/priv/heli/ev/000100481.mp3,,,
tunnõq,tunne,tunne,feeling,dovdu,følelse,känsla,følelse_DEU,N,FEELING,https://synaq.org/priv/heli/ev/000100479.mp3,,,
tunnõt,tuntud,tunnettu,known,dovddus,kjent,känd,kjent_DEU,A,CITY,https://synaq.org/priv/heli/ev/0001n-o-00688.mp3,,,
tunnõt,tuntud,tunnettu,known,oahpis,kjent,känd,kjent_DEU,A,CITY,https://synaq.org/priv/heli/ev/0001n-o-00688.mp3,,,
turist',turist,turisti,tourist,turista,turist,turist,turist_DEU,N,OTHERS,https://synaq.org/priv/heli/ev/40001t-turist-p22lek2yj2-00001.mp3,,,
tuul',tool,tuoli,chair,stuollu,stol,stol,Stuhl,N,FURNITURE,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00259.mp3,,,
tuul',tuul,tuuli,wind,biegga,vind,vind,vind_DEU,N,WEATHER,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00259.mp3,,,
tuuma,tooma,tuoda,bring,buktit,bringe hit,bringa,bringen,V,mMOVE_V,https://synaq.org/priv/heli/ev/30001t-m6jo-turism-00260.mp3,,,
tuuperäst,seepärast,siksi,therefore,danne,derfor,därför,derfor_DEU,Adv,DIV_ADV,https://synaq.org/priv/heli/ev/0001m-01592.mp3,,,
tähele pandma,märkama,huomata,discover,fuobmát,oppdage,upptäcka,entdecken,V,EXPERIENCE_V,https://synaq.org/priv/heli/ev/0001h-01295.mp3,,,
tähele pandma,tähele panema,huomata,notice,áicat,oppdage,oppdage_SWE,entdecken,V,EXPERIENCE_V,https://synaq.org/priv/heli/ev/0001h-01295.mp3,,,
tähendämä,tähendama,tarkoittaa,mean,mearkkašit,bety,betyda,bedeuten,V,EXPOSURE_V,https://synaq.org/priv/heli/ev/0001k-ka-ke-00041.mp3,,,
tähendämä,tähendama,tarkoittaa,mean,oaivvildit,mene,mena,meinen,V,EXPERIENCE_V,https://synaq.org/priv/heli/ev/0001k-ka-ke-00041.mp3,,,
täht',täht,kirjain,letter,bustávva,bokstav,bokstav,Buchstabe,N,LANGUAGEPART,https://synaq.org/priv/heli/ev/0001k-ke-ko-01066.mp3,,,
täht',täht,tähti,star,násti,stjerne,stjärna,stjerne_DEU,N,NATURE,https://synaq.org/priv/heli/ev/0001k-ke-ko-01066.mp3,,,
tähtsä,tähtis,tärkeä,important,dehálaš,viktig,viktig,viktig_DEU,A,ISSUE_A,https://synaq.org/priv/heli/ev/0001b-d-01781.mp3,,,
täkk,täkk,ori,stallion,ore,hingst,hingst_SWE,hingst_DEU,N,ANIMAL_DOM,https://synaq.org/priv/heli/ev/40001t-turist-p22lek2yj2-00808.mp3,,,
täpsä,täpne,tarkka,accurate,dárki,sikker,säker,sikker_DEU,A,HUM_A,https://synaq.org/priv/heli/ev/0001p-pa-po-01334.mp3,,,
tävveline,täielik,täydellinen,complete,ollislaš,fullstendig,fullständig,fullstendig_DEU,A,ISSUE_A,https://synaq.org/priv/heli/ev/000100147.mp3,,,
täämbädse päävä,tänapäevane,nykyinen,contemporary,dálá,nåtidig,nutida,nåtidig_DEU,A,ISSUE_A,https://synaq.org/priv/heli/ev/0001m-01674.mp3,,,
täüs'kasunuq,täiskasvanu,aikuinen,adult,ollesolmmoš,voksen,vuxen,voksen_DEU,N,OTHERS,,,,
täütmä,täitma,täyttää,fill,deavdit,fylle,fylla,füllen,V,ACTION_V,https://synaq.org/priv/heli/ev/40001t-turist-p22lek2yj2-00772.mp3,,,
tõbi,haigus,tauti,illness,dávda,sykdom,sjukdom,sykdom_DEU,N,ILLNESS,https://synaq.org/priv/heli/ev/0001h-00113.mp3,,,
tõlkma,tõlkima,tulkata,interpret,dulkot,tolke,tolka,dolmetschen,V,HUM_V,https://synaq.org/priv/heli/ev/40001t-turist-p22lek2yj2-00389.mp3,,,
tõsinõ,tõsine,vakava,serious,duođalaš,alvorlig,allvarlig,alvorlig_DEU,A,ISSUE_A,https://synaq.org/priv/heli/ev/0001h-00510.mp3,,,
tõtõ,tõde,totuus,truth,duohtavuohta,sannhet,sannhet,sannhet_DEU,N,ABSTRACT,https://synaq.org/priv/heli/ev/000101732.mp3,,,
tõõsõpäiv,teisipäev,tiistai,tuesday,disdat,tirsdag,tisdag,tirsdag_DEU,N,TIME_POINT_GEN,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00563.mp3,,,
tühendämä,tühjendama,tyhjentää,empty,gurret,tømme,tömma,tømme_DEU,V,FOOD_DRINK_V,https://synaq.org/priv/heli/ev/40001t-turist-p22lek2yj2-01178.mp3,,,
tühi,tühi,tyhjä,empty,guorus,tom,tom,tom_DEU,A,OBJECT_A,https://synaq.org/priv/heli/ev/000100944.mp3,,,
tülü,riid,riita,argument,riidu,strid,strid,strid_DEU,N,ABSTRACT,https://synaq.org/priv/heli/ev/0001i-00677.mp3,,,
tülütämä,tülitsema,riidellä,argue,riidalit,krangle,träta,sich zanken,V,VERBAL_V,https://synaq.org/priv/heli/ev/0001r-01269.mp3,,,
tütrigukõnõ,tüdrukuke,tyttönen,small girl,nieiddaš,lita jente,liten flicka,lita jente_DEU,N,OTHERS,CHILD,,,
tütrik,tüdruk,tyttö,girl,nieida,jente,dotter,Tochter,N,FAMILY,CHILD,https://synaq.org/priv/heli/ev/0001n-o-00420.mp3,,
tütrik,tüdruk,tyttölapsi,girl,nieidačivga,jentunge,tös,jentunge_DEU,N,OTHERS,CHILD,https://synaq.org/priv/heli/ev/0001n-o-00420.mp3,,
tüü,töö,työ,work,bargu,arbeid,arbete,arbeid_DEU,N,JOB,https://synaq.org/priv/heli/ev/0001b-d-02199.mp3,,,
tüükotus,töökoht,työpaikka,workplace,bargobáiki,arbeidsplass,arbeidsplass_SWE,arbeidsplass_DEU,N,JOB,https://synaq.org/priv/heli/ev/40001t-turist-p22lek2yj2-01059.mp3,,,
tüüriist,tööriist,työkalu,tool,bargobierggas,arbeidsredskap,arbetsredskap,arbeidsredskap_DEU,N,TOOL,https://synaq.org/priv/heli/ev/0001i-00612.mp3,,,
tüütäjä,töötaja,työntekijä,worker,bargi,arbeider,arbetare,Arbeiter,N,CITY,https://synaq.org/priv/heli/ev/40001t-turist-p22lek2yj2-01097.mp3,,,
tüütämä,töötama,toimia,work,doaibmat,fungere,fungera,funktionieren,V,WORK_ECONOMY_V,MORFAC_V,https://synaq.org/priv/heli/ev/0001b-d-02196.mp3,,
tüütämä,töötama,työskennellä,work,bargat,arbeide,arbeta,arbeiten,V,CITY,https://synaq.org/priv/heli/ev/0001b-d-02196.mp3,,,
uaq,oad,pavut,beans,báhput,bønner,bönor,Bohnen,N,FOOD_DISH_PL,FOOD_GROCERY_PL,,,
uja,oja,puro,creek,fielbmá,bekk,bäck,bekk_DEU,N,NATURE_WATER,https://synaq.org/priv/heli/ev/0001n-o-02327.mp3,,,
ujola,ujula,uima-allas,swimmingpool,vuojadanálddis,svømmebasseng,simbassäng,svømmebasseng_DEU,N,CONSTRUCTION,https://synaq.org/priv/heli/ev/0001b-d-00059.mp3,,,
ujoma,ujuma,uida,swim,vuodjat,svømme,simma,schwimmen,V,BODY_V,MORFAC_V,https://synaq.org/priv/heli/ev/0001u-uba-vallamäng-00186.mp3,,
ull',loll,hullu,stupid,jalla,dum,dum,dum_DEU,A,ANIMAL_A,https://synaq.org/priv/heli/ev/0001b-d-00568.mp3,,,
ullitama,lollitama,narrata,fool,nárret,skru opp,fjanta sig,sich herumtreiben,V,ACTION_V,MORFAC_V,https://synaq.org/priv/heli/ev/0001j-00221.mp3,,
umblõma,õmblema,ommella,sew,goarrut,sy,sy,nähen,V,CLOTHING_V,https://synaq.org/priv/heli/ev/0001item0314.mp3,,,
umbõs,umbes,noin,about,sullii,omtrent,ungefär,omtrent_DEU,Adv,DIV_ADV,https://synaq.org/priv/heli/ev/0001item1374.mp3,,,
ummõlusmassin,õmblusmasin,ompelukone,sewing machine,goarrunmašiidna,symaskin,symaskin_SWE,symaskin_DEU,N,HANDICRAFTS,https://synaq.org/priv/heli/ev/0001item0320.mp3,,,
undsõq,udu,sumu,fog,mierká,tåke,dimma,tåke_DEU,N,WEATHER,https://synaq.org/priv/heli/ev/0001u-uba-vallamäng-00022.mp3,,,
uni,unenägu,uni,dream,niehku,drøm,dröm,drøm_DEU,N,THOUGHT,https://synaq.org/priv/heli/ev/0001u-uba-vallamäng-00370.mp3,,,
uno,onu,eno,mother's brother,eanu,mors bror,morbror,mors bror_DEU,N,FAMILY,https://synaq.org/priv/heli/ev/0001n-o-02584.mp3,,,
uno,onu,setä,uncle,máhka,tantes mann,måg,Onkel,N,FAMILY,https://synaq.org/priv/heli/ev/0001n-o-02584.mp3,,,
unõhtama,unustama,unohtaa,forget,vajáldahttit,glemme,glömma,vergessen,V,EXPERIENCE_V,https://synaq.org/priv/heli/ev/0001u-uba-vallamäng-00418.mp3,,,
upin,õun,omena,apple,eahppel,eple,äppel,Apfel,N,FOOD_GROCERY,https://synaq.org/priv/heli/ev/0001item0527.mp3,,,
urbõkuu,märts,maaliskuu,March,njukčamánnu,mars,mars,mars_DEU,N,TIME_POINT_LOC,https://synaq.org/priv/heli/ev/0001m-02898.mp3,,,
usk,usk,usko,belief,doaivu,tro,tro,Glauben,N,THOUGHT,https://synaq.org/priv/heli/ev/0001r-00997.mp3,,,
uskma,usaldama,luottaa,trust,luohttit,stole på,lita på,vertrauen,V,HUM_V,https://synaq.org/priv/heli/ev/0001j-00583.mp3,,,
uss',uks,ovi,door,uksa,dør,dörr,Tür,N,ROOMPART,https://synaq.org/priv/heli/ev/0001s-sa-so-02246.mp3,,,
ussõkell,uksekell,ovikello,doorbell,uksabiellu,dørklokke,dörrklocka,dørklokke_DEU,N,ROOM_OTHER,,,,
uur'ja,uurija,tutkija,researcher,dutki,forsker,forskare,Forscher,N,PROFESSION,https://synaq.org/priv/heli/ev/0001u-uba-vallamäng-00693.mp3,,,
uur'ma,uurima,tutkia,investigate,dutkat,undersøke,reda ut,untersuchen,V,WORK_ECONOMY_V,https://synaq.org/priv/heli/ev/000101054.mp3,,,
uutma,ootama,odottaa,wait,vuordit,vente,vänta,warten,V,HUM_V,https://synaq.org/priv/heli/ev/0001n-o-02606.mp3,,,
vaba,vaba,vapaa,free,friddja,fri,fri,fri_DEU,A,ISSUE_A,https://synaq.org/priv/heli/ev/0001b-d-01956.mp3,,,
vabarn,vaarikas,vadelma,raspberry,váran,bringebær,hallon,bringebær_DEU,N,PLANT,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00037.mp3,,,
vabarnaq,vaarikad,vadelmat,raspberries,váramat,bringebær,hallon,Himbeeren,N,FOOD_DISH_PL,FOOD_GROCERY_PL,,,
vabrik,tehas,tehdas,factory,fabrihkka,fabrikk,fabrik,fabrikk_DEU,N,CITY,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00170.mp3,,,
vaenõ,vaene,köyhä,poor,geaffi,fattig,fattig,fattig_DEU,A,mHUM_A,https://synaq.org/priv/heli/ev/0001m-00578.mp3,,,
vaenõ,vaene,köyhä,poor,geafi,fattig,fattig,fattig_DEU,A,HUM_A,https://synaq.org/priv/heli/ev/0001m-00578.mp3,,,
vahtsõaastakuu,jaanuar,tammikuu,January,ođđajagemánnu,januar,januari,januar_DEU,N,TIME_POINT_LOC,,,,
vaia olõma,vajama,tarvita,need,dárbbašit,trenge,behöva,brauchen,V,EXPERIENCE_V,https://synaq.org/priv/heli/ev/20001t-tet2qtaht-toim-00042.mp3,,,
vaih,paus,tauko,pause,boddu,pause,paus,pause_DEU,N,TIME_POINT_LOC,https://synaq.org/priv/heli/ev/0001i-00651.mp3,,,
vaihtama,vahetama,vaihtaa,change,molsut,skifte,byta,skifte_DEU,V,CLOTHING_V,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00360.mp3,,,
vaihõaig,vaheaeg,loma,holiday,luopmu,ferie,semester,Urlaub,N,SCHOOL,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00283.mp3,,,
vaihõtunn',vahetund,välitunti,brake,friddjaminuhtta,friminutt,rast,friminutt_DEU,N,SCHOOL,,,,
vaivalt,vaevalt,tuskin,hardly,illá,såvidt,såvidt_SWE,såvidt_DEU,Adv,DIV_ADV,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00234.mp3,,,
vakon',vagun,vaunu,wagon,vovdna,vogn,vogn_SWE,vogn_DEU,N,YYY,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00258.mp3,,,
vald,vald,kunta,municipality,suohkan,kommune,kommun,kommune_DEU,N,PLACE_STAYING,https://synaq.org/priv/heli/ev/0001r-01296.mp3,,,
valgusfuur',valgusfoor,liikennevalo,traffic light,johtalusčuovga,trafikklys,trafikljus,trafikklys_DEU,N,CITY,https://synaq.org/priv/heli/ev/0001b-d-02133.mp3,,,
valgõ,valge,valkoinen,white,gappas,helt hvit,vit,helt hvit_DEU,A,ANIMAL_A,https://synaq.org/priv/heli/ev/0001h-00744.mp3,,,
valgõ,valge,valkoinen,white,vielgat,hvit,vit,hvit_DEU,A,COLOUR,https://synaq.org/priv/heli/ev/0001h-00744.mp3,,,
valima,valima,valita,choose,válljet,velge,välja,wählen,V,ACTION_V,https://synaq.org/priv/heli/ev/0001p-po-py-00080.mp3,,,
vallalinõ,lahtine,avoin,open,rabas,åpen,öppen,åpen_DEU,A,ISSUE_A,https://synaq.org/priv/heli/ev/0001l-00272.mp3,,,
vana,vana,vanha,old,boaris,gammel,gammal,gammel_DEU,A,CITY,https://synaq.org/priv/heli/ev/000100799.mp3,,,
vana-aastagaõdak,vana-aastaõhtu,uudenvuodenaatto,New year's eve,ođđajagiruohtta,nyttårsaften,nyårsafton,nyttårsaften_DEU,N,TIME_POINT_GEN,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00836.mp3,,,
vanaaolinõ,vanaaegne,vanhanaikainen,oldfashioned,boaresáigásaš,gammeldags,gammaldags,gammeldags_DEU,A,CITY,https://synaq.org/priv/heli/ev/000101128.mp3,,,
vanaesä,vanaisa,isoisä,grandfather,áddjá,bestefar,farfar,Großvater,N,OTHERS,https://synaq.org/priv/heli/ev/0001item0828.mp3,,,
vanaimä,vanaema,isoäiti,grandmother,áhkku,bestemor,farmor,Großmutter,N,OTHERS,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00852.mp3,,,
vangimaja,vangla,vankila,jail,giddagas,fengsel,fängelse,fengsel_DEU,N,CITY,https://synaq.org/priv/heli/ev/0001p-pa-po-02909.mp3,,,
vannitarõ,vannituba,kylpyhuone,bathroom,basadanlatnja,baderom,badrum,baderom_DEU,N,ROOM,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00996.mp3,,,
vanõmb,vanem,vanhempi,parent,váhnen,forelder,förälder,forelder_DEU,N,FAMILY,https://synaq.org/priv/heli/ev/0001v-vana-vargus-00938.mp3,,,
varas,varas,varas,thief,suola,tyv,tjuv,tyv_DEU,N,OTHERS,https://synaq.org/priv/heli/ev/000100754.mp3,,,
varastama,varastama,varastaa,steal,suoládit,stjele,stjäla,stehlen,V,ACTION_V,MORFAC_V,https://synaq.org/priv/heli/ev/0001n-o-01798.mp3,,
varbas,varvas,varvas,toe,juolgesuorbma,tå,tå,tå_DEU,N,BODYPART,https://synaq.org/priv/heli/ev/0001v-vari-vunk-00120.mp3,,,
vars,varss,varsa,foal,vársá,føll,föl,føll_DEU,N,ANIMAL_DOM,https://synaq.org/priv/heli/ev/0001v-vari-vunk-00094.mp3,,,
varõs,vares,varis,crow,garjá,kråke,kråka,kråke_DEU,N,BIRD,https://synaq.org/priv/heli/ev/0001v-vana-vargus-01126.mp3,,,
vasik,vasikas,vasikka,calf,gálbi,kalv,kalv,kalv_DEU,N,ANIMAL_DOM,https://synaq.org/priv/heli/ev/0001v-vari-vunk-00143.mp3,,,
vassar',haamer,vasara,hammer,veahčir,hammer,hammer_SWE,hammer_DEU,N,TOOL,https://synaq.org/priv/heli/ev/0001h-00023.mp3,,,
vasta võtma,vastu võtma,ottaa vastaan,receive,dustet,ta imot,ta emot en gång,erhalten,V,ACTION_V,https://synaq.org/priv/heli/ev/0001v-vunts-vyrtse-00576.mp3,,,
vastama,vastama,vastata,answer,vástidit,svare,svara,antworten,V,VERBAL_V,https://synaq.org/priv/heli/ev/0001r-00718.mp3,,,
