tõsine|A|serious|серьёзный|ernst, seriös|vakava, totinen|22
töökas|A|diligent|трудолюбивый|fleißig, arbeitsam|ahkera, toimelias|22
uudishimulik|A|curious|любопытный|neugierig|utelias|22
vastu tulema|MWE|to meet (at airport, train station etc), to meet|встречать|abholen|tulla vastaan|22
vikerkaar|S|rainbow|радуга|Regenbogen|sateenkaari|22
ühendama|V|to connect|соединять|verbinden|yhdistää|22
alla võtma|MWE|to lose weight|сбрасывать вес|abnehmen|laihtua|23|23
avastama|V|to discover|обнаруживать|entdecken|keksiä, löytää|23
daam|S|lady, madam|дама|Dame|nainen|23
harjumus|S|habit|привычка|Gewohnheit|tottumus|23
juurde võtma|MWE|to put on weight|набирать вес|zunehmen|lihoa|23
jõusaal|S|fitness club, gym|тренажёрный зал|Fitnessstudio|kuntosali|23
järele tulema|MWE|to pick up|заехать (за кем-либо), заехать|abholen|tulla hakemaan|23
karastusjook|S|soft drink|прохладительный напиток|Erfrischungsgetränk|virvoitusjuoma|23
kergejõustik|S|athletics|легкая атлетика|Leichtathletik|yleisurheilu|23
kokku kukkuma|MWE|to collapse|свалиться|zusammenbrechen|lyyhistyä|23
koobas|S|cave|нора, пещера|Höhle|luola|23
kurat|S|devil|чёрт|Teufel|piru, perkele|23
lahti saama|MWE|to get rid of|избавиться|loswerden|päästä irti|23
langema|V|to fall|спускаться, падать|fallen, sinken|pudota, painua|23
loobuma|V|to give up|отказаться|aufgeben|luopua|23
lubadus|S|promise|обещание|Versprechen|lupaus|23
maha jätma|MWE|to leave|оставлять|verlassen|luopua, hylätä|23
matkama|V|to hike|путешествовать|wandern|retkeillä|23
muinasjutt|S|fairy tale|сказка|Märchen|satu|23
mõistus|S|intellect, mind|разум, ум, рассудок|Vernunft, Verstand|järki, äly|23
piisav|A|sufficient|достаточный|ausreichend, genug|riittävä|23
põrgu|S|hell|ад, преисподня|Hölle|helvetti|23
rasv|S|fat|жир|fett|rasva|23
selguma|V|to turn out|выясняться|sich klären|selvitä|23
spordiala|S|type of sport|вид спорта|Sportart|urheilulaji|23
tõstma|V|to lift|поднимать|heben|nostaa|23
vaim|S|spirit|дух|Geist|henki, sielu, haamu|23
astuma|V|to step|шагать|treten, schreiten|astua|24
fuajee|S|lobby|фойе|Eingangshalle, Foyer|aula|24
jahe|A|chilly, cool|прохладный|kühl, frisch|viileä, cool|24
jätma|V|to leave|оставлять|lassen, verlassen|jättää|24
kindlustus|S|insurance|страховка|Versicherung|vakuutus|24
kohver|S|suitcase|чемодан|Koffer|matkalaukku|24
kuivama|V|to dry|сушить|trocknen|kuivua|24
kustutama|V|to turn off (light), to turn off|тушить|(Licht) ausschalten, ausschalten|sammuttaa (valo), sammuttaa|24käterätt|hand towel|полотенце|Handtuch|käsipyyhe|24
lahe|A|great, cool|просторный|toll, cool|mukava, rento|24
lahkuma|V|to leave|уходить|verlassen, weggehen|lähteä, poistua|24
lukku keerama|MWE|to lock|запирать|abschließen|lukita|24
makse|S|payment|платеж|Bezahlung|maksu|24
ookean|S|ocean|океан|Ozean|valtameri|24
pagas|S|luggage|багаж|Gepäck|matkatavarat, matkatavara|24
piirkond|S|area|край, район|Gebiet, Gegend|alue|24
põlema|V|to burn|гореть|brennen|palaa|24
põnev|A|exciting|увлекательный|spannend|jännittävä|24
reisisaatja|S|travel guide|попутчик|Reiseführer|matkaopas|24
rest|S|towel rack|вешалка для полотенца|Handtuchablage|ritilä, jäännöspala|24
rätik|S|towel|полотенце|Handtuch|pyyhe|24
tunduma|V|to seem|казаться|scheinen|tuntua|24
tärn|S|star (hotel), star|звёздочка|Stern (Hotel), Stern|tähti|24
vajutama|V|to press|нажимать|drücken|painaa|24
elamus|S|experience|впечатление|Erlebnis|elämys|25
ennustama|V|to predict|предсказывать|vorhersagen|ennustaa|25
eriline|A|special|особенный|besonders|erityinen|25
erinema|V|to differ|отличаться|sich unterscheiden|erota, poiketa|25
etendus|S|performance|представление|Aufführung|esitys|25
habe|S|beard|борода|Bart|parta|25
hobune|S|horse|лошадь|Pferd|hevonen|25
jaaniuss|S|glowworm|светлячок|Glühwürmchen|kiiltomato|25
kallas|S|seashore|берег|Ufer|ranta, äyräs|25
kari|S|herd, cattle|скот|Herde|lauma|25
kavatsema|V|to intend|намереваться|planen, vorhaben|suunnitella, aikoa|25
kitsas|A|narrow|узкий|eng|ahdas, kapea|25
koostama|V|to compile|составлять|zusammenstellen|laatia, koostaa|25
kukkel|S|bun|булочка|Brötchen|sämpylä|25
kuuluma|V|to belong|принадлежать|gehören|kuulua|25
kuusk|S|fir, spruce|ель|Fichte|kuusi|25
laht|S|bay, gulf|залив|Bucht|lahti|25
ligi|Adv|almost|почти, близко|fast, nah|lähellä, liki|25
lipp|S|flag|флаг|Fahne|lippu|25
majutus|S|accommodation|проживание|Unterkunft|majoitus|25
metsik|A|wild|дикий|wild, wüst|kesytön, villi, raju|25
mälestus|S|memory|воспоминание|Erinnerung|muisto|25
mänd|S|pine|сосна|Kiefer|mänty|25
paat|S|boat|лодка|Boot|vene, paatti|25
paik|S|place, spot|место|Ort, Stelle, Platz|paikka, kohta|25
piir|S|boarder|граница|Grenze|raja|25
porine|A|muddy|грязный, слякотный|schmutzig, dreckig|kurainen|25
põld|S|field|поле|Feld, Acker|pelto|25
rand|S|beach|пляж|Strand|ranta|25
reisisiht|S|travel destination|место назначения|Reiseziel|määränpää|25
soo|S|swamp|болото|Sumpf|suo|25
sõnajalg|S|fern|папоротник|Farnkraut|sananjalka|25
sündmus|S|event|событие|Ereignis|tapahtuma, tapaus|25
teeviit|S|road sign|дорожный указатель|Wegweiser|tienviitta|25
tehas|S|factory, plant|завод|Werk, Betrieb|tehdas|25
telk|S|tent|палатка|Zelt|teltta|25
tuntud|A|well-known|известный|bekannt|tunnettu|25
vastlad| X|Shrove Tuesday|масленица|Fasching|laskiainen|25
vastel|S
õis|S|blossom|цветок|Blüte|kukka|25
ööbima|V|to spend a night|ночевать|gut bekannt|yöpyä|25
ärkamine|S|awakening|пробуждение|Erwachen|herääminen|25
