kitsas|narrow|узкий|eng|ahdas, kapea|25
koostama|to compile|составлять|zusammenstellen|laatia, koostaa|25
kukkel|bun|булочка|Brötchen|sämpylä|25
kuuluma|to belong|принадлежать|gehören|kuulua|25
kuusk|fir, spruce|ель|Fichte|kuusi|25
laht|bay, gulf|залив|Bucht|lahti|25
ligi|almost|почти, близко|fast, nah|lähellä, liki|25
lipp|flag|флаг|Fahne|lippu|25
majutus|accommodation|проживание|Unterkunft|majoitus|25
metsik|wild|дикий|wild, wüst|kesytön, villi, raju|25
mälestus|memory|воспоминание|Erinnerung|muisto|25
mänd|pine|сосна|Kiefer|mänty|25
paat|boat|лодка|Boot|vene, paatti|25
paik|place, spot|место|Ort, Stelle, Platz|paikka, kohta|25
piir|boarder|граница|Grenze|raja|25
porine|muddy|грязный, слякотный|schmutzig, dreckig|kurainen|25
põld|field|поле|Feld, Acker|pelto|25
rand|beach|пляж|Strand|ranta|25
reisisiht|travel destination|место назначения|Reiseziel|määränpää|25
soo|swamp|болото|Sumpf|suo|25
sõnajalg|fern|папоротник|Farnkraut|sananjalka|25
sündmus|event|событие|Ereignis|tapahtuma, tapaus|25
teeviit|road sign|дорожный указатель|Wegweiser|tienviitta|25
tehas|factory, plant|завод|Werk, Betrieb|tehdas|25
telk|tent|палатка|Zelt|teltta|25
tuntud|well-known|известный|bekannt|tunnettu|25
vastlad|Shrove Tuesday|масленица|Fasching|laskiainen|25
õis|blossom|цветок|Blüte|kukka|25
ööbima|to spend a night|ночевать|gut bekannt|yöpyä|25
ärkamine|awakening|пробуждение|Erwachen|herääminen|25
